_id,beachId,beachName,siteName,collectionDate,eColi,comments,geometry
19,2,Sunnyside Beach,17W,2023-09-09,NA,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
20,2,Sunnyside Beach,20W,2023-09-09,NA,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
21,2,Sunnyside Beach,21W,2023-09-09,NA,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
22,2,Sunnyside Beach,18W,2023-09-09,NA,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
23,2,Sunnyside Beach,22W,2023-09-09,NA,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
24,2,Sunnyside Beach,19W,2023-09-09,NA,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
25,1,Marie Curtis Park East Beach,29W,2023-09-08,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
26,1,Marie Curtis Park East Beach,32W,2023-09-08,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
27,1,Marie Curtis Park East Beach,33W,2023-09-08,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
28,1,Marie Curtis Park East Beach,31W,2023-09-08,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
29,1,Marie Curtis Park East Beach,30W,2023-09-08,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
30,2,Sunnyside Beach,23W,2023-09-08,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
31,2,Sunnyside Beach,17W,2023-09-08,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
32,2,Sunnyside Beach,20W,2023-09-08,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
33,2,Sunnyside Beach,21W,2023-09-08,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
34,2,Sunnyside Beach,18W,2023-09-08,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
35,2,Sunnyside Beach,22W,2023-09-08,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
36,2,Sunnyside Beach,19W,2023-09-08,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
37,1,Marie Curtis Park East Beach,29W,2023-09-07,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
38,1,Marie Curtis Park East Beach,32W,2023-09-07,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
39,1,Marie Curtis Park East Beach,33W,2023-09-07,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
40,1,Marie Curtis Park East Beach,31W,2023-09-07,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
41,1,Marie Curtis Park East Beach,30W,2023-09-07,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
42,2,Sunnyside Beach,23W,2023-09-07,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
43,2,Sunnyside Beach,17W,2023-09-07,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
44,2,Sunnyside Beach,20W,2023-09-07,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
45,2,Sunnyside Beach,21W,2023-09-07,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
46,2,Sunnyside Beach,18W,2023-09-07,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
47,2,Sunnyside Beach,22W,2023-09-07,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
48,2,Sunnyside Beach,19W,2023-09-07,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
49,1,Marie Curtis Park East Beach,29W,2023-09-06,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
50,1,Marie Curtis Park East Beach,32W,2023-09-06,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
51,1,Marie Curtis Park East Beach,33W,2023-09-06,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
52,1,Marie Curtis Park East Beach,31W,2023-09-06,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
53,1,Marie Curtis Park East Beach,30W,2023-09-06,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
54,2,Sunnyside Beach,23W,2023-09-06,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
55,2,Sunnyside Beach,17W,2023-09-06,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
56,2,Sunnyside Beach,20W,2023-09-06,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
57,2,Sunnyside Beach,21W,2023-09-06,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
58,2,Sunnyside Beach,18W,2023-09-06,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
59,2,Sunnyside Beach,22W,2023-09-06,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
60,2,Sunnyside Beach,19W,2023-09-06,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
61,1,Marie Curtis Park East Beach,29W,2023-09-05,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
62,1,Marie Curtis Park East Beach,32W,2023-09-05,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
63,1,Marie Curtis Park East Beach,33W,2023-09-05,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
64,1,Marie Curtis Park East Beach,31W,2023-09-05,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
65,1,Marie Curtis Park East Beach,30W,2023-09-05,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
66,2,Sunnyside Beach,23W,2023-09-05,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
67,2,Sunnyside Beach,17W,2023-09-05,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
68,2,Sunnyside Beach,20W,2023-09-05,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
69,2,Sunnyside Beach,21W,2023-09-05,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
70,2,Sunnyside Beach,18W,2023-09-05,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
71,2,Sunnyside Beach,22W,2023-09-05,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
72,2,Sunnyside Beach,19W,2023-09-05,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
73,1,Marie Curtis Park East Beach,29W,2023-09-04,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
74,1,Marie Curtis Park East Beach,32W,2023-09-04,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
75,1,Marie Curtis Park East Beach,33W,2023-09-04,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
76,1,Marie Curtis Park East Beach,31W,2023-09-04,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
77,1,Marie Curtis Park East Beach,30W,2023-09-04,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
78,2,Sunnyside Beach,23W,2023-09-04,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
79,2,Sunnyside Beach,17W,2023-09-04,130,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
80,2,Sunnyside Beach,20W,2023-09-04,180,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
81,2,Sunnyside Beach,21W,2023-09-04,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
82,2,Sunnyside Beach,18W,2023-09-04,180,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
83,2,Sunnyside Beach,22W,2023-09-04,200,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
84,2,Sunnyside Beach,19W,2023-09-04,140,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
85,1,Marie Curtis Park East Beach,29W,2023-09-03,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
86,1,Marie Curtis Park East Beach,32W,2023-09-03,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
87,1,Marie Curtis Park East Beach,33W,2023-09-03,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
88,1,Marie Curtis Park East Beach,31W,2023-09-03,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
89,1,Marie Curtis Park East Beach,30W,2023-09-03,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
90,2,Sunnyside Beach,23W,2023-09-03,NA,None,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
91,2,Sunnyside Beach,17W,2023-09-03,100,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
92,2,Sunnyside Beach,20W,2023-09-03,270,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
93,2,Sunnyside Beach,21W,2023-09-03,160,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
94,2,Sunnyside Beach,18W,2023-09-03,560,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
95,2,Sunnyside Beach,22W,2023-09-03,200,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
96,2,Sunnyside Beach,19W,2023-09-03,310,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
97,1,Marie Curtis Park East Beach,29W,2023-09-02,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
98,1,Marie Curtis Park East Beach,32W,2023-09-02,80,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
99,1,Marie Curtis Park East Beach,33W,2023-09-02,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
100,1,Marie Curtis Park East Beach,31W,2023-09-02,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
101,1,Marie Curtis Park East Beach,30W,2023-09-02,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
102,2,Sunnyside Beach,23W,2023-09-02,NA,None,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
103,2,Sunnyside Beach,17W,2023-09-02,150,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
104,2,Sunnyside Beach,20W,2023-09-02,400,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
105,2,Sunnyside Beach,21W,2023-09-02,220,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
106,2,Sunnyside Beach,18W,2023-09-02,310,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
107,2,Sunnyside Beach,22W,2023-09-02,430,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
108,2,Sunnyside Beach,19W,2023-09-02,100,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
109,1,Marie Curtis Park East Beach,29W,2023-09-01,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
110,1,Marie Curtis Park East Beach,32W,2023-09-01,70,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
111,1,Marie Curtis Park East Beach,33W,2023-09-01,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
112,1,Marie Curtis Park East Beach,31W,2023-09-01,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
113,1,Marie Curtis Park East Beach,30W,2023-09-01,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
114,2,Sunnyside Beach,23W,2023-09-01,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
115,2,Sunnyside Beach,17W,2023-09-01,250,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
116,2,Sunnyside Beach,20W,2023-09-01,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
117,2,Sunnyside Beach,21W,2023-09-01,70,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
118,2,Sunnyside Beach,18W,2023-09-01,330,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
119,2,Sunnyside Beach,22W,2023-09-01,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
120,2,Sunnyside Beach,19W,2023-09-01,110,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
121,1,Marie Curtis Park East Beach,29W,2023-08-31,1000,>,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
122,1,Marie Curtis Park East Beach,32W,2023-08-31,1000,>,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
123,1,Marie Curtis Park East Beach,33W,2023-08-31,1000,>,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
124,1,Marie Curtis Park East Beach,31W,2023-08-31,1000,>,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
125,1,Marie Curtis Park East Beach,30W,2023-08-31,870,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
126,2,Sunnyside Beach,23W,2023-08-31,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
127,2,Sunnyside Beach,17W,2023-08-31,210,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
128,2,Sunnyside Beach,20W,2023-08-31,90,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
129,2,Sunnyside Beach,21W,2023-08-31,80,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
130,2,Sunnyside Beach,18W,2023-08-31,230,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
131,2,Sunnyside Beach,22W,2023-08-31,170,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
132,2,Sunnyside Beach,19W,2023-08-31,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
133,1,Marie Curtis Park East Beach,29W,2023-08-30,120,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
134,1,Marie Curtis Park East Beach,32W,2023-08-30,80,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
135,1,Marie Curtis Park East Beach,33W,2023-08-30,70,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
136,1,Marie Curtis Park East Beach,31W,2023-08-30,90,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
137,1,Marie Curtis Park East Beach,30W,2023-08-30,130,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
138,2,Sunnyside Beach,23W,2023-08-30,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
139,2,Sunnyside Beach,17W,2023-08-30,250,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
140,2,Sunnyside Beach,20W,2023-08-30,130,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
141,2,Sunnyside Beach,21W,2023-08-30,140,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
142,2,Sunnyside Beach,18W,2023-08-30,200,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
143,2,Sunnyside Beach,22W,2023-08-30,290,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
144,2,Sunnyside Beach,19W,2023-08-30,160,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
145,1,Marie Curtis Park East Beach,29W,2023-08-29,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
146,1,Marie Curtis Park East Beach,32W,2023-08-29,100,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
147,1,Marie Curtis Park East Beach,33W,2023-08-29,120,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
148,1,Marie Curtis Park East Beach,31W,2023-08-29,260,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
149,1,Marie Curtis Park East Beach,30W,2023-08-29,180,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
150,2,Sunnyside Beach,23W,2023-08-29,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
151,2,Sunnyside Beach,17W,2023-08-29,230,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
152,2,Sunnyside Beach,20W,2023-08-29,200,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
153,2,Sunnyside Beach,21W,2023-08-29,590,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
154,2,Sunnyside Beach,18W,2023-08-29,230,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
155,2,Sunnyside Beach,22W,2023-08-29,460,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
156,2,Sunnyside Beach,19W,2023-08-29,90,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
157,1,Marie Curtis Park East Beach,29W,2023-08-28,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
158,1,Marie Curtis Park East Beach,32W,2023-08-28,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
159,1,Marie Curtis Park East Beach,33W,2023-08-28,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
160,1,Marie Curtis Park East Beach,31W,2023-08-28,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
161,1,Marie Curtis Park East Beach,30W,2023-08-28,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
162,2,Sunnyside Beach,23W,2023-08-28,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
163,2,Sunnyside Beach,17W,2023-08-28,370,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
164,2,Sunnyside Beach,20W,2023-08-28,110,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
165,2,Sunnyside Beach,21W,2023-08-28,70,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
166,2,Sunnyside Beach,18W,2023-08-28,370,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
167,2,Sunnyside Beach,19W,2023-08-28,100,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
168,2,Sunnyside Beach,22W,2023-08-28,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
169,1,Marie Curtis Park East Beach,29W,2023-08-27,1360,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
170,1,Marie Curtis Park East Beach,32W,2023-08-27,800,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
171,1,Marie Curtis Park East Beach,33W,2023-08-27,200,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
172,1,Marie Curtis Park East Beach,31W,2023-08-27,930,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
173,1,Marie Curtis Park East Beach,30W,2023-08-27,960,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
174,2,Sunnyside Beach,23W,2023-08-27,NA,None,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
175,2,Sunnyside Beach,17W,2023-08-27,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
176,2,Sunnyside Beach,20W,2023-08-27,210,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
177,2,Sunnyside Beach,21W,2023-08-27,350,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
178,2,Sunnyside Beach,18W,2023-08-27,120,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
179,2,Sunnyside Beach,22W,2023-08-27,300,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
180,2,Sunnyside Beach,19W,2023-08-27,270,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
181,1,Marie Curtis Park East Beach,29W,2023-08-26,250,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
182,1,Marie Curtis Park East Beach,32W,2023-08-26,150,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
183,1,Marie Curtis Park East Beach,33W,2023-08-26,120,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
184,1,Marie Curtis Park East Beach,31W,2023-08-26,350,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
185,1,Marie Curtis Park East Beach,30W,2023-08-26,190,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
186,2,Sunnyside Beach,23W,2023-08-26,NA,None,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
187,2,Sunnyside Beach,17W,2023-08-26,130,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
188,2,Sunnyside Beach,20W,2023-08-26,160,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
189,2,Sunnyside Beach,21W,2023-08-26,540,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
190,2,Sunnyside Beach,18W,2023-08-26,740,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
191,2,Sunnyside Beach,22W,2023-08-26,1060,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
192,2,Sunnyside Beach,19W,2023-08-26,230,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
193,1,Marie Curtis Park East Beach,29W,2023-08-25,1000,>,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
194,1,Marie Curtis Park East Beach,32W,2023-08-25,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
195,1,Marie Curtis Park East Beach,33W,2023-08-25,70,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
196,1,Marie Curtis Park East Beach,31W,2023-08-25,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
197,1,Marie Curtis Park East Beach,30W,2023-08-25,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
198,2,Sunnyside Beach,23W,2023-08-25,NA,No dataa,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
199,2,Sunnyside Beach,17W,2023-08-25,530,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
200,2,Sunnyside Beach,20W,2023-08-25,660,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
201,2,Sunnyside Beach,21W,2023-08-25,890,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
202,2,Sunnyside Beach,18W,2023-08-25,680,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
203,2,Sunnyside Beach,22W,2023-08-25,930,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
204,2,Sunnyside Beach,19W,2023-08-25,170,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
205,1,Marie Curtis Park East Beach,29W,2023-08-24,110,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
206,1,Marie Curtis Park East Beach,32W,2023-08-24,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
207,1,Marie Curtis Park East Beach,33W,2023-08-24,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
208,1,Marie Curtis Park East Beach,31W,2023-08-24,230,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
209,1,Marie Curtis Park East Beach,30W,2023-08-24,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
210,2,Sunnyside Beach,23W,2023-08-24,NA,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
211,2,Sunnyside Beach,17W,2023-08-24,130,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
212,2,Sunnyside Beach,20W,2023-08-24,150,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
213,2,Sunnyside Beach,21W,2023-08-24,480,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
214,2,Sunnyside Beach,18W,2023-08-24,110,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
215,2,Sunnyside Beach,22W,2023-08-24,420,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
216,2,Sunnyside Beach,19W,2023-08-24,170,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
217,1,Marie Curtis Park East Beach,29W,2023-08-23,220,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
218,1,Marie Curtis Park East Beach,32W,2023-08-23,160,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
219,1,Marie Curtis Park East Beach,33W,2023-08-23,210,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
